"Date","Time","Global_active_power","Global_reactive_power","Global_intensity","Voltage","Sub_metering_1","Sub_metering_2","Sub_metering_3"
"2006-12-28","15:22:00",1.606,0.162,6.6,244.63,0,0,18
"2006-12-28","15:23:00",1.602,0.16,6.6,244.27,0,0,19
"2006-12-28","15:24:00",1.604,0.16,6.6,244.29,0,0,18
"2006-12-28","15:25:00",1.598,0.158,6.6,243.86,0,0,18
"2006-12-28","15:26:00",1.602,0.162,6.6,244.6,0,0,18
"2006-12-28","15:27:00",1.53,0,6.2,245.14,0,0,19
"2006-12-28","15:28:00",1.62,0,6.6,244.84,0,0,18
"2006-12-28","15:29:00",1.622,0,6.6,245.43,0,0,18
"2006-12-28","15:30:00",1.616,0,6.6,244.98,0,0,19
"2006-12-28","15:31:00",1.614,0,6.6,244.79,0,0,18
"2006-12-28","15:32:00",1.614,0,6.6,244.84,0,0,19
"2006-12-28","15:33:00",1.606,0,6.6,244.76,0,0,18
"2006-12-28","15:34:00",1.608,0,6.6,244.24,0,0,18
"2006-12-28","15:35:00",1.638,0.048,6.8,243.32,0,0,18
"2006-12-28","15:36:00",1.682,0.122,6.8,243.88,0,0,18
"2006-12-28","15:37:00",1.728,0.226,7.2,244.2,0,0,19
"2006-12-28","15:38:00",1.756,0.264,7.2,244.98,0,0,18
"2006-12-28","15:39:00",1.628,0.132,6.6,245.03,0,0,18
"2006-12-28","15:40:00",1.596,0.134,6.4,245.66,0,0,19
"2006-12-28","15:41:00",1.588,0.132,6.4,245.02,0,0,18
"2006-12-28","15:42:00",1.59,0.132,6.4,245.35,0,0,19
"2006-12-28","15:43:00",1.57,0.136,6.4,245.61,0,0,18
"2006-12-28","15:44:00",1.53,0.068,6.2,245.87,0,0,19
"2006-12-28","15:45:00",1.492,0,6,245.08,0,0,18
"2006-12-28","15:46:00",1.486,0,6,244.6,0,0,18
"2006-12-28","15:47:00",1.492,0,6,245.04,0,0,19
"2006-12-28","15:48:00",1.492,0,6,244.87,0,0,18
"2006-12-28","15:49:00",1.568,0.136,6.4,244.79,0,0,18
"2006-12-28","15:50:00",1.562,0.16,6.4,244.23,0,0,19
"2006-12-28","15:51:00",1.518,0.156,6.2,243.64,0,0,18
"2006-12-28","15:52:00",1.518,0.154,6.2,243.19,0,0,18
"2006-12-28","15:53:00",1.52,0.156,6.2,243.68,0,0,18
"2006-12-28","15:54:00",1.516,0.152,6.2,243.17,0,0,18
"2006-12-28","15:55:00",1.522,0.154,6.2,243.29,0,0,18
"2006-12-28","15:56:00",1.61,0.268,6.6,243.62,0,1,18
"2006-12-28","15:57:00",1.604,0.284,6.6,243.62,0,1,19
"2006-12-28","15:58:00",1.598,0.284,6.6,243.71,0,1,18
"2006-12-28","15:59:00",1.592,0.282,6.6,243.53,0,2,18
"2006-12-28","16:00:00",1.588,0.278,6.6,242.79,0,1,18
"2006-12-28","16:01:00",1.51,0.174,6.2,242.24,0,2,18
"2006-12-28","16:02:00",1.48,0.136,6,242.23,0,1,18
"2006-12-28","16:03:00",1.484,0.138,6,242.57,0,1,18
"2006-12-28","16:04:00",1.482,0.136,6,242.27,0,2,18
"2006-12-28","16:05:00",1.484,0.138,6,242.52,0,1,18
"2006-12-28","16:06:00",1.486,0.138,6,242.62,0,2,18
"2006-12-28","16:07:00",1.49,0.138,6,242.7,0,1,18
"2006-12-28","16:08:00",1.504,0.144,6.2,243.77,0,1,18
"2006-12-28","16:09:00",1.496,0.142,6.2,243.18,0,2,18
"2006-12-28","16:10:00",1.506,0.146,6.2,244.08,0,1,19
"2006-12-28","16:11:00",1.516,0.152,6.2,245.28,0,1,18
"2006-12-28","16:12:00",1.51,0.152,6.2,245.14,0,2,18
"2006-12-28","16:13:00",1.504,0.148,6.2,244.61,0,1,19
"2006-12-28","16:14:00",1.51,0.152,6.2,245.18,0,1,18
"2006-12-28","16:15:00",1.578,0.232,6.4,244.59,0,2,18
"2006-12-28","16:16:00",1.574,0.254,6.4,244.36,0,1,19
"2006-12-28","16:17:00",1.572,0.254,6.4,244.25,0,1,18
"2006-12-28","16:18:00",1.574,0.254,6.4,244.35,0,1,18
"2006-12-28","16:19:00",1.564,0.25,6.4,243.56,0,2,18
"2006-12-28","16:20:00",1.564,0.254,6.4,243.97,0,1,19
"2006-12-28","16:21:00",1.572,0.258,6.4,244.74,0,1,18
"2006-12-28","16:22:00",1.514,0.162,6.2,244.35,0,1,18
"2006-12-28","16:23:00",1.456,0.062,5.8,244.84,0,0,19
"2006-12-28","16:24:00",1.562,0.17,6.4,245.61,0,0,18
"2006-12-28","16:25:00",1.55,0.17,6.2,245.86,0,0,18
"2006-12-28","16:26:00",1.538,0.166,6.2,245.12,0,0,19
"2006-12-28","16:27:00",1.532,0.166,6.2,245.25,0,0,18
"2006-12-28","16:28:00",1.518,0.16,6.2,244.37,0,0,19
"2006-12-28","16:29:00",1.514,0.16,6.2,244.13,0,0,18
"2006-12-28","16:30:00",1.522,0.162,6.2,244.49,0,0,18
"2006-12-28","16:31:00",1.522,0.162,6.2,244.51,0,0,18
"2006-12-28","16:32:00",1.522,0.162,6.2,244.67,0,0,19
"2006-12-28","16:33:00",1.512,0.162,6.2,244.49,0,0,18
"2006-12-28","16:34:00",1.52,0.166,6.2,245.16,0,0,18
"2006-12-28","16:35:00",1.506,0.146,6.2,244.14,0,0,19
"2006-12-28","16:36:00",1.412,0,5.8,243.24,0,0,18
"2006-12-28","16:37:00",1.41,0,5.8,243.3,0,0,18
"2006-12-28","16:38:00",1.394,0,5.6,242.02,0,0,18
"2006-12-28","16:39:00",1.388,0,5.6,241.56,0,0,18
"2006-12-28","16:40:00",1.39,0,5.6,241.27,0,0,17
"2006-12-28","16:41:00",1.4,0,5.8,241.94,0,0,18
"2006-12-28","16:42:00",1.4,0,5.8,242,0,0,18
"2006-12-28","16:43:00",1.39,0,5.8,241.22,0,0,18
"2006-12-28","16:44:00",1.394,0,5.8,241.98,0,0,18
"2006-12-28","16:45:00",1.402,0,5.8,242.87,0,0,18
"2006-12-28","16:46:00",1.406,0,5.8,242.75,0,0,18
"2006-12-28","16:47:00",1.406,0,5.8,242.66,0,0,18
"2006-12-28","16:48:00",1.69,0,7,241.77,0,0,18
"2006-12-28","16:49:00",1.748,0,7.2,241.3,0,0,18
"2006-12-28","16:50:00",1.808,0,7.4,241.27,0,0,18
"2006-12-28","16:51:00",1.794,0,7.4,240.84,0,0,18
"2006-12-28","16:52:00",1.796,0,7.4,240.81,0,0,17
"2006-12-28","16:53:00",1.788,0,7.4,240.71,0,0,18
"2006-12-28","16:54:00",1.792,0,7.4,241.04,0,0,18
"2006-12-28","16:55:00",1.848,0,7.6,241.53,0,0,18
"2006-12-28","16:56:00",1.876,0.11,7.8,241.25,0,0,18
"2006-12-28","16:57:00",1.892,0.114,7.8,242.3,0,0,17
"2006-12-28","16:58:00",1.88,0.11,7.8,241.55,0,0,18
"2006-12-28","16:59:00",1.998,0.244,8.2,241.24,0,0,18
"2006-12-28","17:00:00",1.972,0.238,8.2,240.52,0,0,18
"2006-12-28","17:01:00",1.948,0.23,8.2,239.17,0,0,17
"2006-12-28","17:02:00",1.944,0.23,8.2,239.12,0,0,18
"2006-12-28","17:03:00",2.434,0.226,10.2,238.12,0,0,17
"2006-12-28","17:04:00",2.152,0.14,9,239.02,0,0,18
"2006-12-28","17:05:00",1.872,0.13,7.8,239.76,0,0,17
"2006-12-28","17:06:00",1.878,0.132,7.8,239.68,0,0,18
"2006-12-28","17:07:00",2.246,0.358,9.8,238.79,0,0,18
"2006-12-28","17:08:00",2.692,0.6,11.6,238.02,0,0,17
"2006-12-28","17:09:00",1.852,0.126,7.8,238.64,0,0,17
"2006-12-28","17:10:00",1.864,0.13,7.8,239.44,0,0,18
"2006-12-28","17:11:00",1.928,0,8,239.17,0,0,17
"2006-12-28","17:12:00",1.928,0,8,239.06,0,0,18
"2006-12-28","17:13:00",1.78,0,7.4,238.9,0,0,17
"2006-12-28","17:14:00",1.764,0,7.4,238.58,0,0,18
"2006-12-28","17:15:00",1.752,0,7.2,238.58,0,0,17
"2006-12-28","17:16:00",1.658,0,7,237.74,0,0,18
"2006-12-28","17:17:00",1.746,0,7.4,235.18,0,0,17
"2006-12-28","17:18:00",1.774,0,7.6,234.31,0,0,16
"2006-12-28","17:19:00",1.78,0,7.4,235.12,0,0,17
"2006-12-28","17:20:00",2.078,0,8.8,236.08,0,0,17
"2006-12-28","17:21:00",2.112,0,8.8,236.67,0,0,18
"2006-12-28","17:22:00",2.098,0,8.8,236.91,0,0,17
"2006-12-28","17:23:00",2.094,0,8.8,237.18,0,0,17
"2006-12-28","17:24:00",2.124,0,8.8,237.19,0,0,17
"2006-12-28","17:25:00",2.074,0,8.6,236.37,0,0,17
"2006-12-28","17:26:00",2.106,0,8.8,236.23,0,0,18
"2006-12-28","17:27:00",2.064,0,8.6,235.62,0,0,17
"2006-12-28","17:28:00",2.064,0,8.6,235.71,0,0,17
"2006-12-28","17:29:00",2.06,0,8.6,235.45,0,0,17
"2006-12-28","17:30:00",2.076,0,8.6,236.6,0,0,17
"2006-12-28","17:31:00",2.178,0.074,9.2,236.59,0,0,17
"2006-12-28","17:32:00",2.284,0.19,9.6,236.08,0,0,17
"2006-12-28","17:33:00",2.414,0.184,10.4,235.06,0,0,17
"2006-12-28","17:34:00",3.134,0.446,13.8,235.12,0,0,17
"2006-12-28","17:35:00",3.634,0.606,15.6,235.48,0,0,17
"2006-12-28","17:36:00",3.678,0.694,16,235.31,0,0,17
"2006-12-28","17:37:00",3.64,0.688,15.8,235.45,0,0,17
"2006-12-28","17:38:00",3.61,0.68,15.6,234.88,0,0,17
"2006-12-28","17:39:00",3.602,0.68,15.6,234.69,0,0,17
"2006-12-28","17:40:00",3.598,0.678,15.6,234.59,0,0,17
"2006-12-28","17:41:00",3.618,0.682,15.6,235.54,0,0,17
"2006-12-28","17:42:00",3.622,0.682,15.6,235.99,0,0,17
"2006-12-28","17:43:00",3.646,0.69,15.6,236.82,0,0,17
"2006-12-28","17:44:00",2.316,0.244,9.8,238.52,0,0,17
"2006-12-28","17:45:00",2.372,0.096,9.8,238.98,0,0,18
"2006-12-28","17:46:00",2.378,0,9.8,238.48,0,0,17
"2006-12-28","17:47:00",2.356,0,9.8,237.36,0,0,17
"2006-12-28","17:48:00",2.366,0,9.8,238,0,0,18
"2006-12-28","17:49:00",2.402,0,10,236.94,0,0,17
"2006-12-28","17:50:00",2.362,0,9.8,238.01,0,0,17
"2006-12-28","17:51:00",2.358,0,9.8,237.84,0,0,18
"2006-12-28","17:52:00",2.364,0,9.8,238.12,0,0,17
"2006-12-28","17:53:00",2.37,0,9.8,238.47,0,0,18
"2006-12-28","17:54:00",2.372,0,9.8,238.61,0,0,17
"2006-12-28","17:55:00",2.378,0,9.8,238.72,0,0,17
"2006-12-28","17:56:00",2.428,0,10.2,239.13,0,0,18
"2006-12-28","17:57:00",3.694,0.456,15.8,236.43,0,0,17
"2006-12-28","17:58:00",3.702,0.462,15.8,236.74,0,0,17
"2006-12-28","17:59:00",3.162,0.354,13.8,236.49,0,0,17
"2006-12-28","18:00:00",2.044,0,8.6,237.84,0,0,18
"2006-12-28","18:01:00",1.71,0,7.2,238.21,0,0,17
"2006-12-28","18:02:00",1.724,0,7.2,239.01,0,0,18
"2006-12-28","18:03:00",1.656,0,6.8,239.63,0,0,17
"2006-12-28","18:04:00",1.662,0,6.8,240.11,0,0,18
"2006-12-28","18:05:00",1.66,0,6.8,240.22,0,0,18
"2006-12-28","18:06:00",1.664,0,6.8,240.45,0,0,17
"2006-12-28","18:07:00",1.436,0,6,240.95,0,0,18
"2006-12-28","18:08:00",1.754,0.142,7.2,240.26,0,0,18
"2006-12-28","18:09:00",1.676,0.152,7,240.25,0,0,17
"2006-12-28","18:10:00",1.536,0.152,6.4,240.08,0,0,18
"2006-12-28","18:11:00",1.906,0.152,8,239.7,0,0,18
"2006-12-28","18:12:00",2.152,0.15,9,239.17,0,0,17
"2006-12-28","18:13:00",2.254,0.15,9.4,239.63,0,0,18
"2006-12-28","18:14:00",2.28,0.218,9.4,239.74,0,0,17
"2006-12-28","18:15:00",3.024,0.35,12.8,239.07,0,0,18
"2006-12-28","18:16:00",2.792,0.356,12,239.01,0,0,17
"2006-12-28","18:17:00",2.348,0.432,10,238.62,0,0,18
"2006-12-28","18:18:00",2.338,0.432,9.8,239.1,0,0,17
"2006-12-28","18:19:00",2.57,0.424,11,238.33,0,0,18
"2006-12-28","18:20:00",2.842,0.312,12.2,237.83,0,0,17
"2006-12-28","18:21:00",2.976,0.286,12.8,237.63,0,0,18
"2006-12-28","18:22:00",2.988,0.278,12.8,236.38,0,0,17
"2006-12-28","18:23:00",2.78,0.286,12,237.37,0,0,17
"2006-12-28","18:24:00",2.948,0.292,12.6,238.4,0,0,17
"2006-12-28","18:25:00",2.788,0.242,12,238.29,0,0,18
"2006-12-28","18:26:00",2.862,0.194,12.2,238.98,0,0,17
"2006-12-28","18:27:00",2.838,0.198,12,239.45,0,0,18
"2006-12-28","18:28:00",2.832,0.198,12,239.35,0,0,17
"2006-12-28","18:29:00",2.478,0.202,10.6,239.63,0,0,18
"2006-12-28","18:30:00",2.87,0.196,12.2,239.14,0,0,17
"2006-12-28","18:31:00",2.768,0.192,11.8,238.27,0,0,18
"2006-12-28","18:32:00",2.662,0.194,11.4,238.73,0,0,17
"2006-12-28","18:33:00",2.488,0.194,10.6,238.6,0,0,18
"2006-12-28","18:34:00",2.52,0.196,10.8,238.79,0,0,17
"2006-12-28","18:35:00",2.156,0.202,9,239.41,0,0,18
"2006-12-28","18:36:00",2.108,0.11,8.8,240.01,0,0,17
"2006-12-28","18:37:00",2.062,0,8.6,239.87,0,0,18
"2006-12-28","18:38:00",2.07,0,8.6,240.32,0,0,18
"2006-12-28","18:39:00",1.972,0,8.2,240.63,0,0,17
"2006-12-28","18:40:00",2.208,0.132,9.2,240.58,0,0,18
"2006-12-28","18:41:00",2.218,0.14,9.2,240.36,0,1,18
"2006-12-28","18:42:00",2.824,0.418,12,239.43,0,2,17
"2006-12-28","18:43:00",2.788,0.41,11.8,239.59,0,1,18
"2006-12-28","18:44:00",2.422,0.266,10.2,239.17,0,2,18
"2006-12-28","18:45:00",2.444,0.266,10.2,239.13,0,1,17
"2006-12-28","18:46:00",2.328,0.266,9.8,239.02,0,1,18
"2006-12-28","18:47:00",2.498,0.266,10.4,239.41,0,2,17
"2006-12-28","18:48:00",2.59,0.25,10.8,238.2,0,1,18
"2006-12-28","18:49:00",2.584,0.246,10.8,237.54,0,1,17
"2006-12-28","18:50:00",2.604,0.242,11,237.07,0,2,17
"2006-12-28","18:51:00",2.838,0.238,12,236.63,0,1,17
"2006-12-28","18:52:00",2.912,0.246,12.2,237.57,0,2,18
"2006-12-28","18:53:00",2.928,0.234,12.2,237.95,0,2,17
"2006-12-28","18:54:00",2.904,0.172,12.2,236.88,0,2,17
"2006-12-28","18:55:00",2.842,0.098,12,236.94,0,2,17
"2006-12-28","18:56:00",2.856,0.102,12,237.67,0,3,18
"2006-12-28","18:57:00",4.84,0.098,20.6,236.14,0,33,17
"2006-12-28","18:58:00",5.428,0.18,23,235.41,0,38,17
"2006-12-28","18:59:00",5.384,0.178,22.8,235.01,0,39,17
"2006-12-28","19:00:00",5.388,0.176,22.8,234.95,0,38,17
"2006-12-28","19:01:00",5.342,0.168,22.8,233.65,0,38,16
"2006-12-28","19:02:00",5.378,0.17,23,233.97,0,38,17
"2006-12-28","19:03:00",5.4,0.17,23,234.37,0,39,17
"2006-12-28","19:04:00",5.348,0.17,22.8,234.1,0,38,17
"2006-12-28","19:05:00",5.324,0.166,22.8,233.61,0,38,16
"2006-12-28","19:06:00",5.362,0.128,22.8,234.76,0,37,17
"2006-12-28","19:07:00",5.388,0.182,23,234.53,0,37,17
"2006-12-28","19:08:00",3.75,0.1,16.4,236.05,0,13,17
"2006-12-28","19:09:00",3.202,0.102,13.4,237.09,0,1,18
"2006-12-28","19:10:00",2.904,0.124,12.2,237.94,0,1,17
"2006-12-28","19:11:00",2.834,0.154,11.8,237.26,0,1,17
"2006-12-28","19:12:00",2.85,0.156,12,237.29,0,1,17
"2006-12-28","19:13:00",2.852,0.118,12,236.94,0,0,18
"2006-12-28","19:14:00",2.866,0.116,12,237.12,0,1,17
"2006-12-28","19:15:00",2.332,0.126,10,238.82,0,2,9
"2006-12-28","19:16:00",1.878,0.134,7.8,239.89,0,1,0
"2006-12-28","19:17:00",1.862,0.174,7.8,240.1,0,1,0
"2006-12-28","19:18:00",1.832,0.182,7.6,240.17,0,1,0
"2006-12-28","19:19:00",1.846,0.17,7.6,241.76,0,0,0
"2006-12-28","19:20:00",1.838,0.144,7.6,240.65,0,1,0
"2006-12-28","19:21:00",1.776,0,7.4,239.46,0,1,0
"2006-12-28","19:22:00",1.772,0,7.4,239.61,0,1,0
"2006-12-28","19:23:00",1.768,0,7.4,239.33,0,2,0
"2006-12-28","19:24:00",1.758,0,7.2,239.37,0,1,0
"2006-12-28","19:25:00",1.872,0.056,7.8,240.07,0,3,0
"2006-12-28","19:26:00",1.984,0.076,8.2,238.81,0,5,0
"2006-12-28","19:27:00",1.934,0.064,8,237.82,0,4,0
"2006-12-28","19:28:00",1.95,0.068,8.2,238.74,0,4,0
"2006-12-28","19:29:00",1.93,0.07,8,239.98,0,4,0
"2006-12-28","19:30:00",1.728,0,7.2,240.92,0,1,0
"2006-12-28","19:31:00",1.708,0,7,240.4,0,0,0
"2006-12-28","19:32:00",1.69,0,7,239.34,0,0,0
"2006-12-28","19:33:00",1.982,0,8.2,238.1,0,0,0
"2006-12-28","19:34:00",2.004,0,8.4,238.54,0,0,0
"2006-12-28","19:35:00",2.01,0,8.4,238.83,0,0,0
"2006-12-28","19:36:00",2.002,0,8.4,238.34,0,0,0
"2006-12-28","19:37:00",1.98,0,8.4,236.62,0,0,0
"2006-12-28","19:38:00",2.058,0.072,8.6,237.09,0,0,0
"2006-12-28","19:39:00",2.064,0.1,8.6,237.44,0,0,0
"2006-12-28","19:40:00",2.078,0.104,8.6,238.37,0,0,0
"2006-12-28","19:41:00",2.234,0.108,9.2,240.07,0,0,0
"2006-12-28","19:42:00",2.194,0.108,9.2,239.64,0,0,0
"2006-12-28","19:43:00",2.166,0.192,9,238.12,0,0,0
"2006-12-28","19:44:00",2.194,0.236,9.2,238.87,0,0,0
"2006-12-28","19:45:00",2.186,0.236,9.2,238.83,0,0,0
"2006-12-28","19:46:00",2.156,0.198,9,239.08,0,0,0
"2006-12-28","19:47:00",2.102,0.134,8.8,238.32,0,0,0
"2006-12-28","19:48:00",2.09,0.13,8.8,237.48,0,0,0
"2006-12-28","19:49:00",3.316,0.37,14.6,235.04,0,0,0
"2006-12-28","19:50:00",3.804,0.368,16.4,234.78,0,0,0
"2006-12-28","19:51:00",3.97,0.36,17.2,233.66,0,0,0
"2006-12-28","19:52:00",4.098,0.464,17.6,234.21,0,0,0
"2006-12-28","19:53:00",4.074,0.44,17.4,234.44,0,0,0
"2006-12-28","19:54:00",3.104,0.338,13.6,235.84,0,0,0
"2006-12-28","19:55:00",3.752,0.43,16.2,234.59,0,0,0
"2006-12-28","19:56:00",3.964,0.336,17,234.37,0,0,0
"2006-12-28","19:57:00",3.62,0.292,15.6,234.78,0,0,0
"2006-12-28","19:58:00",2.988,0.274,13,235.72,0,0,0
"2006-12-28","19:59:00",3.074,0.27,13.4,233.94,0,0,0
"2006-12-28","20:00:00",3.166,0.252,13.6,234.73,0,0,0
"2006-12-28","20:01:00",2.666,0.152,11.2,234.7,0,0,0
"2006-12-28","20:02:00",3.096,0.214,13.4,235.86,0,0,0
"2006-12-28","20:03:00",3.566,0.25,15.4,235.15,0,0,0
"2006-12-28","20:04:00",1.624,0.17,6.8,237.61,0,0,0
"2006-12-28","20:05:00",1.732,0.204,7.6,236.12,0,0,0
"2006-12-28","20:06:00",2.996,0.286,12.8,235.07,0,0,0
"2006-12-28","20:07:00",3.028,0.336,12.8,237.56,0,0,0
"2006-12-28","20:08:00",1.824,0.196,7.8,239.19,0,0,0
"2006-12-28","20:09:00",1.634,0.172,6.8,238.74,0,0,0
"2006-12-28","20:10:00",1.63,0.17,6.8,238.42,0,0,0
"2006-12-28","20:11:00",1.64,0.174,6.8,239.34,0,0,0
"2006-12-28","20:12:00",1.688,0.212,7.2,240.08,0,0,0
"2006-12-28","20:13:00",3.084,0.39,13,239.01,0,0,0
"2006-12-28","20:14:00",3.116,0.38,13.2,239.11,0,0,0
"2006-12-28","20:15:00",2.352,0.212,10.4,239.01,0,0,0
"2006-12-28","20:16:00",2.83,0.22,12,239.21,0,0,0
"2006-12-28","20:17:00",2.572,0.28,11.2,240.16,0,0,0
"2006-12-28","20:18:00",2.886,0.322,12.2,239.94,0,0,0
"2006-12-28","20:19:00",2.988,0.444,12.6,240.44,0,0,0
"2006-12-28","20:20:00",1.638,0.268,6.8,241.76,0,0,0
"2006-12-28","20:21:00",1.604,0.26,6.6,241.22,0,0,0
"2006-12-28","20:22:00",1.6,0.26,6.6,241.18,0,0,0
"2006-12-28","20:23:00",1.598,0.262,6.6,241.29,0,0,0
"2006-12-28","20:24:00",1.6,0.264,6.6,241.67,0,0,0
"2006-12-28","20:25:00",1.596,0.262,6.6,241.46,0,0,0
"2006-12-28","20:26:00",1.52,0.156,6.2,241.13,0,0,0
"2006-12-28","20:27:00",1.512,0.152,6.2,240.39,0,0,0
"2006-12-28","20:28:00",1.516,0.15,6.2,240.11,0,0,0
"2006-12-28","20:29:00",1.494,0.14,6.2,238.08,0,0,0
"2006-12-28","20:30:00",1.504,0.144,6.2,238.95,0,0,0
"2006-12-28","20:31:00",1.508,0.148,6.2,239.78,0,0,0
"2006-12-28","20:32:00",1.438,0.046,6,240.64,0,0,0
"2006-12-28","20:33:00",1.42,0,5.8,240.71,0,0,0
"2006-12-28","20:34:00",1.422,0,5.8,240.86,0,0,0
"2006-12-28","20:35:00",1.42,0,5.8,240.77,0,0,0
"2006-12-28","20:36:00",1.428,0,5.8,241.61,0,0,0
"2006-12-28","20:37:00",1.432,0,5.8,241.94,0,0,0
"2006-12-28","20:38:00",1.436,0,5.8,241.99,0,0,0
"2006-12-28","20:39:00",1.426,0,5.8,241.28,0,0,0
"2006-12-28","20:40:00",1.426,0,5.8,241.42,0,0,0
"2006-12-28","20:41:00",1.432,0,5.8,242,0,0,0
"2006-12-28","20:42:00",1.43,0,5.8,241.75,0,0,0
"2006-12-28","20:43:00",1.442,0,5.8,242.13,0,0,0
"2006-12-28","20:44:00",1.452,0,6,243.1,0,0,0
"2006-12-28","20:45:00",1.444,0,5.8,242.48,0,0,0
"2006-12-28","20:46:00",1.442,0,5.8,242.29,0,0,0
"2006-12-28","20:47:00",1.462,0.046,6,241.18,0,0,0
"2006-12-28","20:48:00",1.542,0.156,6.4,241.19,0,0,0
"2006-12-28","20:49:00",1.544,0.16,6.4,241.77,0,0,0
"2006-12-28","20:50:00",1.712,0.16,7,242.22,0,0,0
"2006-12-28","20:51:00",1.694,0.158,7,242.07,0,0,0
"2006-12-28","20:52:00",1.964,0.16,8.4,242.67,0,0,4
"2006-12-28","20:53:00",2.65,0.152,11,241.86,0,0,18
"2006-12-28","20:54:00",2.674,0.192,11,241.43,0,0,19
"2006-12-28","20:55:00",2.684,0.252,11.2,241.2,0,0,18
"2006-12-28","20:56:00",2.984,0.416,12.4,241.02,0,0,18
"2006-12-28","20:57:00",4.438,0.508,19.6,239.09,0,15,18
"2006-12-28","20:58:00",6.386,0.374,27,236.63,1,36,17
"2006-12-28","20:59:00",4.974,0.282,21.4,237.56,1,28,17
"2006-12-28","21:00:00",6.376,0.252,27.4,235.94,1,53,17
"2006-12-28","21:01:00",7.062,0.27,30.2,235.76,2,65,17
"2006-12-28","21:02:00",8.088,0.262,34.4,235.5,1,72,17
"2006-12-28","21:03:00",7.906,0.286,33.6,235.93,1,73,17
"2006-12-28","21:04:00",7.376,0.238,31.4,234.67,1,72,17
"2006-12-28","21:05:00",7.23,0.152,30.6,235.22,1,73,17
"2006-12-28","21:06:00",7.184,0,30.4,235.7,2,73,17
"2006-12-28","21:07:00",7.248,0,30.8,235.34,1,72,17
"2006-12-28","21:08:00",7.352,0,31.2,235.45,1,73,17
"2006-12-28","21:09:00",7.21,0,30.4,236.14,1,73,17
"2006-12-28","21:10:00",7.16,0,30.4,235.49,1,73,18
"2006-12-28","21:11:00",9.048,0,39,231.48,34,71,16
"2006-12-28","21:12:00",9.108,0,39.2,232.08,37,71,17
"2006-12-28","21:13:00",9.132,0.084,39.4,231.27,36,71,16
"2006-12-28","21:14:00",9.118,0.108,39.4,231.18,36,72,16
"2006-12-28","21:15:00",9.088,0.112,39.4,230.7,36,71,17
"2006-12-28","21:16:00",8.046,0.114,35,231.77,36,52,16
"2006-12-28","21:17:00",7.04,0.13,30.2,233.27,37,38,17
"2006-12-28","21:18:00",7.864,0.126,34.2,232.46,36,56,16
"2006-12-28","21:19:00",5.714,0.188,24.2,234.79,37,18,17
"2006-12-28","21:20:00",6.774,0.178,28.8,234.4,37,34,17
"2006-12-28","21:21:00",7.124,0.148,30.4,234.33,37,38,17
"2006-12-28","21:22:00",6.674,0.13,28.6,234.47,37,30,17
"2006-12-28","21:23:00",5.098,0.106,21.8,236.61,15,24,17
"2006-12-28","21:24:00",4.904,0.074,20.8,236.58,1,36,17
"2006-12-28","21:25:00",4.144,0.114,17.6,237.3,1,29,17
"2006-12-28","21:26:00",3.702,0.122,15.8,237.92,1,21,18
"2006-12-28","21:27:00",4.548,0.104,19.2,236.85,2,37,17
"2006-12-28","21:28:00",3.38,0.19,14.2,238.32,1,15,17
"2006-12-28","21:29:00",4.806,0.216,20.2,237.22,1,36,18
"2006-12-28","21:30:00",4.146,0.212,17.8,237.99,1,29,17
"2006-12-28","21:31:00",3.634,0.23,15.2,238.82,1,19,18
"2006-12-28","21:32:00",4.302,0.228,18.4,238.77,1,30,17
"2006-12-28","21:33:00",4.298,0.3,18.2,238.31,2,31,17
"2006-12-28","21:34:00",3.216,0.376,13.4,239.99,1,12,18
"2006-12-28","21:35:00",3.302,0.436,13.8,239.26,1,10,18
"2006-12-28","21:36:00",3.678,0.5,15.6,238.77,1,10,17
"2006-12-28","21:37:00",3.726,0.512,15.8,239.01,2,10,18
"2006-12-28","21:38:00",3.372,0.462,14.2,238.35,1,5,17
"2006-12-28","21:39:00",3.384,0.436,14.2,238.82,1,5,17
"2006-12-28","21:40:00",3.368,0.442,14.2,239.56,1,4,18
"2006-12-28","21:41:00",3.394,0.446,14.2,239.8,1,5,18
"2006-12-28","21:42:00",3.146,0.292,13.2,240.51,2,2,17
"2006-12-28","21:43:00",3.1,0.236,13,240.46,1,1,18
"2006-12-28","21:44:00",3.044,0.174,12.6,239.85,1,1,18
"2006-12-28","21:45:00",3,0.184,12.6,239.82,1,2,17
"2006-12-28","21:46:00",3.05,0.166,12.8,240.04,1,1,18
"2006-12-28","21:47:00",2.89,0.168,12,240.33,1,2,18
"2006-12-28","21:48:00",2.88,0.162,12,240.93,2,1,17
"2006-12-28","21:49:00",2.838,0.076,11.8,241.05,1,1,18
"2006-12-28","21:50:00",2.79,0,11.6,240.37,1,0,18
"2006-12-28","21:51:00",2.796,0,11.6,239.84,1,0,18
"2006-12-28","21:52:00",2.772,0,11.6,239.26,1,0,17
"2006-12-28","21:53:00",1.88,0.06,8,241.16,2,0,3
"2006-12-28","21:54:00",1.702,0.078,7.2,241.49,0,0,0
"2006-12-28","21:55:00",1.75,0.062,7.4,241.55,1,1,0
"2006-12-28","21:56:00",3.186,0,14,240.12,24,0,0
"2006-12-28","21:57:00",3.994,0,16.6,239.74,38,0,0
"2006-12-28","21:58:00",3.988,0,16.6,239.96,39,0,0
